parent_id,name,description,header
339,2330,"(APPLETREE FLAT, BIG RIDGE, BIG YENGO, BOWMANS CREEK, BRIDGMAN, BROKE, BULGA, CAMBERWELL, CARROWBROOK, CLYDESDALE, COMBO, DARLINGTON, DOYLES CREEK, DUNOLLY, DURAL, DYRRING, FALBROOK, FERN GULLY, FORDWICH, GARLAND VALLEY, GLENDON, GLENDON BROOK, GLENDONBROOK, GLENNIES CREEK, GLENRIDDING, GOORANGOOLA, GOULDSVILLE, GOWRIE, GREENLANDS, HAMBLEDON HILL, HEBDEN, HOWES VALLEY, HOWICK, HUNTERVIEW, JERRYS PLAINS, LEMINGTON, LONG POINT, MAISON DIEU, MCDOUGALLS HILL, MIDDLE FALBROOK, MILBRODALE, MIRANNIE, MITCHELLS FLAT, MOUNT OLIVE, MOUNT ROYAL, MOUNT THORLEY, OBANVALE, PUTTY, RAVENSWORTH, REDBOURNBERRY, REEDY CREEK, RIXS CREEK, ROUGHIT, SCOTTS FLAT, SEDGEFIELD, SINGLETON, SINGLETON DC, SINGLETON HEIGHTS, ST CLAIR, WARKWORTH, WATTLE PONDS, WESTBROOK, WHITTINGHAM, WOLLEMI, WYLIES FLAT)",
